datetime,datetime,year,month,day,random,sazonal,timeSeries
2060-01-01 00:00:00,2060-01-01 00:00:00,2060,1,1,0.08094435173852998,1.0,10.08094435173853
2060-01-01 01:00:00,2060-01-01 01:00:00,2060,1,1,0.14406234170206644,0.9999997588734665,10.14405993043673
2060-01-01 02:00:00,2060-01-01 02:00:00,2060,1,1,0.9828601621836998,0.9999990354939822,10.982850517123522
2060-01-01 03:00:00,2060-01-01 03:00:00,2060,1,1,0.28927049965186236,0.999997829861896,10.289248798270823
2060-01-01 04:00:00,2060-01-01 04:00:00,2060,1,1,0.39919438013437003,0.9999961419777894,10.399155799912263
2060-01-01 05:00:00,2060-01-01 05:00:00,2060,1,1,0.36247774973136726,0.9999939718424762,10.36241746815613
2060-01-01 06:00:00,2060-01-01 06:00:00,2060,1,1,0.2750684069580074,0.9999913194570031,10.274981601528038
2060-01-01 07:00:00,2060-01-01 07:00:00,2060,1,1,0.6656844219845642,0.9999881848226492,10.665566270211055
2060-01-01 08:00:00,2060-01-01 08:00:00,2060,1,1,0.8477940255304901,0.9999845679409262,10.847639704939752
2060-01-01 09:00:00,2060-01-01 09:00:00,2060,1,1,0.47477728726971546,0.9999804688135782,10.474581975405497
2060-01-01 10:00:00,2060-01-01 10:00:00,2060,1,1,0.24624147414510544,0.9999758874425823,10.246000348570927
2060-01-01 11:00:00,2060-01-01 11:00:00,2060,1,1,0.69451992953083,0.9999708238301476,10.694228167832307
2060-01-01 12:00:00,2060-01-01 12:00:00,2060,1,1,0.5917646732710217,0.9999652779787161,10.591417453058185
2060-01-01 13:00:00,2060-01-01 13:00:00,2060,1,1,0.9849673045306633,0.9999592498909624,10.984559803440288
2060-01-01 14:00:00,2060-01-01 14:00:00,2060,1,1,0.7641284000851176,0.9999527395697936,10.763655795783054
2060-01-01 15:00:00,2060-01-01 15:00:00,2060,1,1,0.8530198942195693,0.9999457470183493,10.852477364403063
2060-01-01 16:00:00,2060-01-01 16:00:00,2060,1,1,0.6511225804130788,0.9999382722400014,10.650505302813093
2060-01-01 17:00:00,2060-01-01 17:00:00,2060,1,1,0.29206229452913957,0.9999303152383551,10.29136544691269
2060-01-01 18:00:00,2060-01-01 18:00:00,2060,1,1,0.9341070416532724,0.9999218760172474,10.933325801825745
2060-01-01 19:00:00,2060-01-01 19:00:00,2060,1,1,0.36592611164465894,0.999912954580748,10.36505565745214
