datetime,datetime,year,month,day,random,sazonal,timeSeries
2053-01-01 00:00:00,2053-01-01 00:00:00,2053,1,1,0.6533083948987659,1.0,10.653308394898765
2053-01-01 01:00:00,2053-01-01 01:00:00,2053,1,1,0.1983491104512468,0.9999997588734665,10.198346699185912
2053-01-01 02:00:00,2053-01-01 02:00:00,2053,1,1,0.04394493375028696,0.9999990354939822,10.04393528869011
2053-01-01 03:00:00,2053-01-01 03:00:00,2053,1,1,0.2941287172267424,0.999997829861896,10.294107015845702
2053-01-01 04:00:00,2053-01-01 04:00:00,2053,1,1,0.3520335908793716,0.9999961419777894,10.351995010657264
2053-01-01 05:00:00,2053-01-01 05:00:00,2053,1,1,0.23039400012983613,0.9999939718424762,10.230333718554599
2053-01-01 06:00:00,2053-01-01 06:00:00,2053,1,1,0.005454626675263641,0.9999913194570031,10.005367821245294
2053-01-01 07:00:00,2053-01-01 07:00:00,2053,1,1,0.9553235209567914,0.9999881848226492,10.955205369183282
2053-01-01 08:00:00,2053-01-01 08:00:00,2053,1,1,0.057880297053925944,0.9999845679409262,10.057725976463187
2053-01-01 09:00:00,2053-01-01 09:00:00,2053,1,1,0.4164719180159462,0.9999804688135782,10.416276606151728
2053-01-01 10:00:00,2053-01-01 10:00:00,2053,1,1,0.7843930728345986,0.9999758874425823,10.78415194726042
2053-01-01 11:00:00,2053-01-01 11:00:00,2053,1,1,0.7603441730831139,0.9999708238301476,10.76005241138459
2053-01-01 12:00:00,2053-01-01 12:00:00,2053,1,1,0.3914659550275895,0.9999652779787161,10.391118734814752
2053-01-01 13:00:00,2053-01-01 13:00:00,2053,1,1,0.5095957828604559,0.9999592498909624,10.509188281770081
2053-01-01 14:00:00,2053-01-01 14:00:00,2053,1,1,0.3373234915277601,0.9999527395697936,10.336850887225696
2053-01-01 15:00:00,2053-01-01 15:00:00,2053,1,1,0.3984453465911594,0.9999457470183493,10.397902816774653
2053-01-01 16:00:00,2053-01-01 16:00:00,2053,1,1,0.41522473383974856,0.9999382722400014,10.414607456239763
2053-01-01 17:00:00,2053-01-01 17:00:00,2053,1,1,0.6305546159622591,0.9999303152383551,10.62985776834581
2053-01-01 18:00:00,2053-01-01 18:00:00,2053,1,1,0.38080293269775034,0.9999218760172474,10.380021692870224
2053-01-01 19:00:00,2053-01-01 19:00:00,2053,1,1,0.09904050728529135,0.999912954580748,10.098170053092772
2053-01-01 20:00:00,2053-01-01 20:00:00,2053,1,1,0.0546055612627977,0.9999035509331596,10.053641070594395
2053-01-01 21:00:00,2053-01-01 21:00:00,2053,1,1,0.9158209306648124,0.9998936650790171,10.914757581454984
2053-01-01 22:00:00,2053-01-01 22:00:00,2053,1,1,0.07401655911079197,0.9998832970230879,10.07284952934167
2053-01-01 23:00:00,2053-01-01 23:00:00,2053,1,1,0.35110263780646567,0.9998724467703719,10.349827105510185
2053-01-02 00:00:00,2053-01-02 00:00:00,2053,1,2,0.3415302031343762,0.9998611143261019,10.340141346395395
2053-01-02 01:00:00,2053-01-02 01:00:00,2053,1,2,0.723760185496479,0.9998492996957429,10.722253182453908
2053-01-02 02:00:00,2053-01-02 02:00:00,2053,1,2,0.3068149432586186,0.9998370028849926,10.305184972108545
2053-01-02 03:00:00,2053-01-02 03:00:00,2053,1,2,0.8687572237324841,0.999824223899781,10.866999462730293
2053-01-02 04:00:00,2053-01-02 04:00:00,2053,1,2,0.9188757757098686,0.9998109627462709,10.916985403172577
2053-01-02 05:00:00,2053-01-02 05:00:00,2053,1,2,0.7534818953791356,0.9997972194308576,10.751454089687712
2053-01-02 06:00:00,2053-01-02 06:00:00,2053,1,2,0.21359508333929922,0.9997829939601689,10.211425022940988
2053-01-02 07:00:00,2053-01-02 07:00:00,2053,1,2,0.2352098633043187,0.999768286341065,10.232892726714967
2053-01-02 08:00:00,2053-01-02 08:00:00,2053,1,2,0.4753857882610846,0.9997530965806385,10.47291675406747
2053-01-02 09:00:00,2053-01-02 09:00:00,2053,1,2,0.8028122719969348,0.999737424686215,10.800186518859084
2053-01-02 10:00:00,2053-01-02 10:00:00,2053,1,2,0.7675154343130434,0.9997212706653522,10.764728140966566
2053-01-02 11:00:00,2053-01-02 11:00:00,2053,1,2,0.21623546984143993,0.9997046345258405,10.213281815099844
2053-01-02 12:00:00,2053-01-02 12:00:00,2053,1,2,0.33224929537542613,0.9996875162757026,10.329124458132453
2053-01-02 13:00:00,2053-01-02 13:00:00,2053,1,2,0.8540252717070369,0.9996699159231939,10.850724430938977
2053-01-02 14:00:00,2053-01-02 14:00:00,2053,1,2,0.4198515694704439,0.9996518334768022,10.416369904238465
2053-01-02 15:00:00,2053-01-02 15:00:00,2053,1,2,0.9729946645596167,0.9996332689452478,10.969327354012094
2053-01-02 16:00:00,2053-01-02 16:00:00,2053,1,2,0.2882607620270242,0.9996142223374836,10.28440298540186
2053-01-02 17:00:00,2053-01-02 17:00:00,2053,1,2,0.10579411355107426,0.9995946936626949,10.101741050178024
2053-01-02 18:00:00,2053-01-02 18:00:00,2053,1,2,0.6432635785759239,0.9995746829302993,10.639010407878917
2053-01-02 19:00:00,2053-01-02 19:00:00,2053,1,2,0.21609099574412793,0.9995541901499472,10.2116328972436
2053-01-02 20:00:00,2053-01-02 20:00:00,2053,1,2,0.9990527742074589,0.9995332153315211,10.99438492752267
2053-01-02 21:00:00,2053-01-02 21:00:00,2053,1,2,0.686793610002878,0.9995117584851364,10.681911194854242
2053-01-02 22:00:00,2053-01-02 22:00:00,2053,1,2,0.7677988239006083,0.9994898196211406,10.762697020112014
2053-01-02 23:00:00,2053-01-02 23:00:00,2053,1,2,0.21437643262567874,0.9994673987501137,10.209050420126816
2053-01-03 00:00:00,2053-01-03 00:00:00,2053,1,3,0.9101873304571882,0.9994444958828685,10.904632289285873
2053-01-03 01:00:00,2053-01-03 01:00:00,2053,1,3,0.04644745807229844,0.9994211110304497,10.040658568376797
2053-01-03 02:00:00,2053-01-03 02:00:00,2053,1,3,0.47404851491471733,0.999397244204135,10.468020956956067
2053-01-03 03:00:00,2053-01-03 03:00:00,2053,1,3,0.04741501568833406,0.999372895415434,10.041143969842672
2053-01-03 04:00:00,2053-01-03 04:00:00,2053,1,3,0.6038399785268637,0.999348064676089,10.597320625287754
2053-01-03 05:00:00,2053-01-03 05:00:00,2053,1,3,0.2654669634869776,0.999322751998075,10.258694483467726
2053-01-03 06:00:00,2053-01-03 06:00:00,2053,1,3,0.10883075062415326,0.9992969573935987,10.101800324560141
2053-01-03 07:00:00,2053-01-03 07:00:00,2053,1,3,0.5762341279928609,0.9992706808750998,10.568940936743859
