datetime,datetime,year,month,day,random,sazonal,timeSeries
2005-01-01 00:00:00,2005-01-01 00:00:00,2005,1,1,0.7873327417574536,1.0,10.787332741757453
2005-01-01 01:00:00,2005-01-01 01:00:00,2005,1,1,0.5511931435731217,0.9999997588734665,10.551190732307786
2005-01-01 02:00:00,2005-01-01 02:00:00,2005,1,1,0.9316654644583583,0.9999990354939822,10.93165581939818
2005-01-01 03:00:00,2005-01-01 03:00:00,2005,1,1,0.5724270868748961,0.999997829861896,10.572405385493855
2005-01-01 04:00:00,2005-01-01 04:00:00,2005,1,1,0.5134231618254974,0.9999961419777894,10.51338458160339
2005-01-01 05:00:00,2005-01-01 05:00:00,2005,1,1,0.3954780894402976,0.9999939718424762,10.39541780786506
2005-01-01 06:00:00,2005-01-01 06:00:00,2005,1,1,0.6277691252997075,0.9999913194570031,10.627682319869738
2005-01-01 07:00:00,2005-01-01 07:00:00,2005,1,1,0.9026723433323933,0.9999881848226492,10.902554191558885
2005-01-01 08:00:00,2005-01-01 08:00:00,2005,1,1,0.04742016588164788,0.9999845679409262,10.04726584529091
2005-01-01 09:00:00,2005-01-01 09:00:00,2005,1,1,0.4257683613082389,0.9999804688135782,10.42557304944402
2005-01-01 10:00:00,2005-01-01 10:00:00,2005,1,1,0.11176014350425612,0.9999758874425823,10.111519017930078
2005-01-01 11:00:00,2005-01-01 11:00:00,2005,1,1,0.9707589876831725,0.9999708238301476,10.970467225984649
2005-01-01 12:00:00,2005-01-01 12:00:00,2005,1,1,0.40818734381435007,0.9999652779787161,10.407840123601511
2005-01-01 13:00:00,2005-01-01 13:00:00,2005,1,1,0.554138112975708,0.9999592498909624,10.553730611885333
2005-01-01 14:00:00,2005-01-01 14:00:00,2005,1,1,0.8202354763608994,0.9999527395697936,10.819762872058835
2005-01-01 15:00:00,2005-01-01 15:00:00,2005,1,1,0.7189982465250254,0.9999457470183493,10.718455716708519
2005-01-01 16:00:00,2005-01-01 16:00:00,2005,1,1,0.06809157385724451,0.9999382722400014,10.06747429625726
2005-01-01 17:00:00,2005-01-01 17:00:00,2005,1,1,0.7950266167632327,0.9999303152383551,10.794329769146783
2005-01-01 18:00:00,2005-01-01 18:00:00,2005,1,1,0.18192641190397096,0.9999218760172474,10.181145172076445
2005-01-01 19:00:00,2005-01-01 19:00:00,2005,1,1,0.5233144282288085,0.999912954580748,10.522443974036289
2005-01-01 20:00:00,2005-01-01 20:00:00,2005,1,1,0.01123077540962536,0.9999035509331596,10.010266284741222
2005-01-01 21:00:00,2005-01-01 21:00:00,2005,1,1,0.6491023402517706,0.9998936650790171,10.648038991041942
2005-01-01 22:00:00,2005-01-01 22:00:00,2005,1,1,0.1613679861625963,0.9998832970230879,10.160200956393474
2005-01-01 23:00:00,2005-01-01 23:00:00,2005,1,1,0.14373957399109982,0.9998724467703719,10.142464041694819
