datetime,datetime,year,month,day,random,sazonal,timeSeries
2002-01-01 00:00:00,2002-01-01 00:00:00,2002,1,1,0.4725249061129223,1.0,10.472524906112922
2002-01-01 01:00:00,2002-01-01 01:00:00,2002,1,1,0.31081974658141354,0.9999997588734665,10.310817335316079
2002-01-01 02:00:00,2002-01-01 02:00:00,2002,1,1,0.4803326111995192,0.9999990354939822,10.48032296613934
2002-01-01 03:00:00,2002-01-01 03:00:00,2002,1,1,0.99588764987639,0.999997829861896,10.99586594849535
2002-01-01 04:00:00,2002-01-01 04:00:00,2002,1,1,0.9234283006187227,0.9999961419777894,10.923389720396615
2002-01-01 05:00:00,2002-01-01 05:00:00,2002,1,1,0.6562846196629677,0.9999939718424762,10.65622433808773
2002-01-01 06:00:00,2002-01-01 06:00:00,2002,1,1,0.5514006043004506,0.9999913194570031,10.551313798870481
2002-01-01 07:00:00,2002-01-01 07:00:00,2002,1,1,0.433781177005766,0.9999881848226492,10.433663025232258
2002-01-01 08:00:00,2002-01-01 08:00:00,2002,1,1,0.3595866596959637,0.9999845679409262,10.359432339105226
2002-01-01 09:00:00,2002-01-01 09:00:00,2002,1,1,0.6882918532312768,0.9999804688135782,10.68809654136706
2002-01-01 10:00:00,2002-01-01 10:00:00,2002,1,1,0.6924622774976473,0.9999758874425823,10.69222115192347
2002-01-01 11:00:00,2002-01-01 11:00:00,2002,1,1,0.8575774034623574,0.9999708238301476,10.857285641763834
2002-01-01 12:00:00,2002-01-01 12:00:00,2002,1,1,0.487628671268289,0.9999652779787161,10.487281451055452
2002-01-01 13:00:00,2002-01-01 13:00:00,2002,1,1,0.6955097703077546,0.9999592498909624,10.69510226921738
2002-01-01 14:00:00,2002-01-01 14:00:00,2002,1,1,0.4855958573562944,0.9999527395697936,10.48512325305423
2002-01-01 15:00:00,2002-01-01 15:00:00,2002,1,1,0.007303040407084405,0.9999457470183493,10.006760510590578
2002-01-01 16:00:00,2002-01-01 16:00:00,2002,1,1,0.6387159223444511,0.9999382722400014,10.638098644744465
2002-01-01 17:00:00,2002-01-01 17:00:00,2002,1,1,0.9284744774494698,0.9999303152383551,10.92777762983302
2002-01-01 18:00:00,2002-01-01 18:00:00,2002,1,1,0.9549607366417985,0.9999218760172474,10.954179496814271
2002-01-01 19:00:00,2002-01-01 19:00:00,2002,1,1,0.9862059815525882,0.999912954580748,10.98533552736007
2002-01-01 20:00:00,2002-01-01 20:00:00,2002,1,1,0.1599895079916963,0.9999035509331596,10.159025017323293
2002-01-01 21:00:00,2002-01-01 21:00:00,2002,1,1,0.37332650651545574,0.9998936650790171,10.372263157305627
2002-01-01 22:00:00,2002-01-01 22:00:00,2002,1,1,0.1374142534929027,0.9998832970230879,10.136247223723782
2002-01-01 23:00:00,2002-01-01 23:00:00,2002,1,1,0.487866933757099,0.9998724467703719,10.486591401460817
2002-01-02 00:00:00,2002-01-02 00:00:00,2002,1,2,0.3368039678261232,0.9998611143261019,10.335415111087142
2002-01-02 01:00:00,2002-01-02 01:00:00,2002,1,2,0.7765133064477413,0.9998492996957429,10.77500630340517
2002-01-02 02:00:00,2002-01-02 02:00:00,2002,1,2,0.568004075745285,0.9998370028849926,10.566374104595212
2002-01-02 03:00:00,2002-01-02 03:00:00,2002,1,2,0.1396067055860558,0.999824223899781,10.137848944583865
2002-01-02 04:00:00,2002-01-02 04:00:00,2002,1,2,0.3215152335974323,0.9998109627462709,10.319624861060142
2002-01-02 05:00:00,2002-01-02 05:00:00,2002,1,2,0.10024507817455319,0.9997972194308576,10.09821727248313
2002-01-02 06:00:00,2002-01-02 06:00:00,2002,1,2,0.4249494263212795,0.9997829939601689,10.422779365922969
2002-01-02 07:00:00,2002-01-02 07:00:00,2002,1,2,0.5440759337251738,0.999768286341065,10.541758797135822
2002-01-02 08:00:00,2002-01-02 08:00:00,2002,1,2,0.46550450552104583,0.9997530965806385,10.463035471327432
2002-01-02 09:00:00,2002-01-02 09:00:00,2002,1,2,0.29999360831154287,0.999737424686215,10.297367855173691
2002-01-02 10:00:00,2002-01-02 10:00:00,2002,1,2,0.23037274188407697,0.9997212706653522,10.2275854485376
2002-01-02 11:00:00,2002-01-02 11:00:00,2002,1,2,0.7386959635553193,0.9997046345258405,10.735742308813723
2002-01-02 12:00:00,2002-01-02 12:00:00,2002,1,2,0.8675219008544565,0.9996875162757026,10.864397063611483
2002-01-02 13:00:00,2002-01-02 13:00:00,2002,1,2,0.7261010904743254,0.9996699159231939,10.722800249706264
2002-01-02 14:00:00,2002-01-02 14:00:00,2002,1,2,0.5896935647391102,0.9996518334768022,10.58621189950713
2002-01-02 15:00:00,2002-01-02 15:00:00,2002,1,2,0.7151779932765124,0.9996332689452478,10.71151068272899
2002-01-02 16:00:00,2002-01-02 16:00:00,2002,1,2,0.368439438225434,0.9996142223374836,10.364581661600269
2002-01-02 17:00:00,2002-01-02 17:00:00,2002,1,2,0.44935017779957853,0.9995946936626949,10.445297114426529
2002-01-02 18:00:00,2002-01-02 18:00:00,2002,1,2,0.36774730560635616,0.9995746829302993,10.363494134909349
2002-01-02 19:00:00,2002-01-02 19:00:00,2002,1,2,0.581389108363741,0.9995541901499472,10.576931009863213
2002-01-02 20:00:00,2002-01-02 20:00:00,2002,1,2,0.9998536911300341,0.9995332153315211,10.995185844445245
2002-01-02 21:00:00,2002-01-02 21:00:00,2002,1,2,0.6296691507332466,0.9995117584851364,10.62478673558461
2002-01-02 22:00:00,2002-01-02 22:00:00,2002,1,2,0.2650554009694358,0.9994898196211406,10.259953597180841
2002-01-02 23:00:00,2002-01-02 23:00:00,2002,1,2,0.9616935035012171,0.9994673987501137,10.956367491002354
